0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1233562,4,11009056004,12,194,27386,056,1,1,3.0,2,"---
- '1'
- '6'
","---
- '7'
- '21'
","---
- '1'
- '33'
",,,,2017-05-24 08:07:09.539480,2017-05-24 08:07:09.539480,,,,,True,306,,2017-03-20,4
490421,30,07004097030,7,125,14178,097,1,2,2.0,2,"---
- '2'
- '3'
","---
- '5'
- '7'
","---
- '1'
- '2'
",26.6536910000000,89.0285368000000,,2016-12-10 04:01:06.719837,2016-12-10 04:01:06.719837,20161210_092432_soil.jpeg,image/jpeg,377412.0,2016-12-10 04:01:06.534202,False,3166,,2016-12-10,7
1233663,1,11009057001,12,194,27387,057,1,1,3.0,2,"---
- '1'
- '6'
","---
- '7'
- '13'
","---
- '1'
- '33'
",,,,2017-05-24 09:00:47.845353,2017-05-24 09:00:47.845353,,,,,True,306,,2017-03-20,4
557577,51,07004056051,7,125,14138,056,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6729056000000,88.9837140000000,,2017-01-07 06:07:21.957589,2017-01-07 06:07:21.957589,20170107_112829_soil.jpeg,image/jpeg,455800.0,2017-01-07 06:07:21.736265,False,2325,,2017-01-07,8
23438,186,07004105186,7,125,14186,105,1,1,1.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
",26.5404000000000,89.1047000000000,,2016-01-08 06:13:00.000000,2016-01-08 06:13:00.000000,20160108_114158_soil.jpeg,image/jpeg,508573.0,2016-01-08 06:12:59.000000,False,2,,2016-01-08,8
1233668,65,10019769065,11,182,24247,769,1,1,2.0,2,"---
- '2'
","---
- '4'
","---
- '1'
",22.4700000000000,87.2500000000000,,2017-05-24 09:04:18.285384,2017-05-24 09:04:18.285384,,,,,True,290,,2017-03-24,3
486051,375,07004106375,7,125,14187,106,2,2,1.0,2,"---
- '1'
- '2'
",,"---
- '3'
",26.5472809000000,89.0866013000000,,2016-12-06 14:25:56.041155,2016-12-06 14:25:56.041155,20161206_195406_soil.jpeg,image/jpeg,152863.0,2016-12-06 14:25:55.880094,False,3166,,2016-12-06,10
23430,184,07004105184,7,125,14186,105,1,1,1.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
",26.5404000000000,89.1049000000000,,2016-01-08 06:08:08.000000,2016-01-08 06:08:08.000000,20160108_113651_soil.jpeg,image/jpeg,466947.0,2016-01-08 06:08:07.000000,False,2,,2016-01-08,8
1233881,7,11028208007,12,213,29596,208,1,1,1.0,3,"---
- '1'
",,"---
- '1'
",21.7872650000000,87.5908500000000,,2017-05-24 11:04:08.411608,2017-05-24 11:04:08.411608,,,,,True,631,,2017-05-08,1
1233773,173,07004096173,7,125,14177,096,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",,,,2017-05-24 10:17:04.253782,2017-05-24 10:17:04.253782,,,,,True,3292,,2017-02-16,2
1233584,19,11021082019,12,206,28483,082,1,1,2.0,5,,,,21.8300000000000,87.7900000000000,,2017-05-24 08:13:45.807848,2017-05-24 08:13:45.807848,IMAG0372.jpg,image/jpeg,5437456.0,2017-05-24 08:13:44.331713,True,4848,,2017-05-12,5
18525,57,07004107057,7,125,14188,107,1,1,1.0,2,"---
- '2'
- '1'
- '2'
","---
- '1'
- '2'
","---
- '2'
",26.5453000000000,89.0990000000000,,2015-12-31 10:06:00.000000,2015-12-31 10:06:00.000000,20151231_153507_soil.jpeg,image/jpeg,456414.0,2015-12-31 10:05:59.000000,False,2,,2015-12-31,6
1233715,56,11009157056,12,194,27453,157,1,1,3.0,3,"---
- '1'
- '41'
","---
- '10'
- '15'
","---
- '1'
- '33'
",,,,2017-05-24 09:35:30.925528,2017-05-24 09:35:30.925528,,,,,True,306,,2017-03-08,1
607090,133,07004096133,7,125,14177,096,1,1,1.0,2,"---
- '3'
- '2'
","---
- '7'
- '19'
","---
- '1'
- '2'
",26.6098483333333,89.0500233333333,,2017-01-24 05:33:25.890096,2017-01-24 05:33:25.890096,20170124_105759_soil.jpeg,image/jpeg,359344.0,2017-01-24 05:33:25.582370,False,3166,,2017-01-24,5
1233598,37,11021116037,12,206,28516,116,1,1,4.0,1,,,,21.8116000000000,87.9129000000000,,2017-05-24 08:18:08.001623,2017-05-24 08:18:08.001623,IMAG0166.jpg,image/jpeg,5260012.0,2017-05-24 08:18:06.213030,True,4848,,2017-05-11,5
1233780,88,07004056088,7,125,14138,056,1,1,2.0,2,"---
- '2'
","---
- '1'
","---
- '2'
",,,,2017-05-24 10:19:07.929860,2017-05-24 10:19:07.929860,,,,,True,3294,,2017-01-04,2
1233933,23,11028208023,12,213,29596,208,1,1,1.0,3,"---
- '1'
",,"---
- '1'
",21.7872650000000,87.5908500000000,,2017-05-24 11:34:01.527556,2017-05-24 11:34:01.527556,,,,,True,631,,2017-05-08,1
1233925,97,07004067097,7,125,14148,067,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",,,,2017-05-24 11:30:01.691863,2017-05-24 11:30:01.691863,,,,,True,3292,,2017-03-17,4
1233885,178,07004096178,7,125,14177,096,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",,,,2017-05-24 11:06:57.036727,2017-05-24 11:06:57.036727,,,,,True,3292,,2017-03-15,5
1233910,51,11009056051,12,194,27386,056,1,1,3.0,2,"---
- '4'
- '13'
","---
- '7'
- '13'
","---
- '19'
- '50'
",,,,2017-05-24 11:19:41.369348,2017-05-24 11:19:41.369348,,,,,True,306,,2017-03-20,4
1233798,45,11010188045,12,195,27518,188,1,1,3.0,4,,,"---
- '1'
",,,,2017-05-24 10:28:34.103196,2017-05-24 10:28:34.103196,,,,,True,309,,2017-05-04,11
1233941,57,11009056057,12,194,27386,056,1,1,3.0,2,"---
- '1'
- '6'
","---
- '7'
- '21'
","---
- '1'
- '50'
",,,,2017-05-24 11:40:44.598909,2017-05-24 11:40:44.598909,,,,,True,306,,2017-03-20,4
1233939,92,07004056092,7,125,14138,056,1,1,2.0,2,"---
- '2'
","---
- '1'
","---
- '2'
",,,,2017-05-24 11:38:17.539104,2017-05-24 11:38:17.539104,,,,,True,3294,,2017-01-05,2
1233926,54,11009056054,12,194,27386,056,1,1,3.0,2,"---
- '1'
- '6'
","---
- '7'
- '50'
","---
- '1'
- '12'
",,,,2017-05-24 11:30:38.984453,2017-05-24 11:30:38.984453,,,,,True,306,,2017-03-20,4
633162,103,07004065103,7,125,14146,065,1,1,1.0,2,"---
- '2'
- '3'
","---
- '5'
- '7'
","---
- '1'
- '2'
",26.5772768000000,88.9745106000000,,2017-02-03 08:07:46.782991,2017-02-03 08:07:46.782991,20170203_133701_soil.jpeg,image/jpeg,185170.0,2017-02-03 08:07:46.647438,False,3166,,2017-02-03,5
1233778,6,11021081006,12,206,28482,081,1,1,1.0,5,,,,21.8100000000000,81.8900000000000,,2017-05-24 10:18:20.908402,2017-05-24 10:18:20.908402,IMAG0388.jpg,image/jpeg,4298324.0,2017-05-24 10:18:19.638096,True,4848,,2017-05-14,5
1233953,3,11009057003,12,194,27387,057,1,1,3.0,4,"---
- '1'
- '5'
","---
- '13'
- '50'
","---
- '1'
- '19'
",,,,2017-05-24 11:52:50.160259,2017-05-24 11:52:50.160259,,,,,True,306,,2017-03-20,5
1233944,93,07004056093,7,125,14138,056,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '2'
",,,,2017-05-24 11:41:38.061445,2017-05-24 11:41:38.061445,,,,,True,3294,,2017-01-04,2
624247,29,07004054029,7,125,14136,054,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6664935900000,88.9717603500000,,2017-01-31 03:00:46.204232,2017-01-31 03:00:46.204232,20170131_083010_soil.jpeg,image/jpeg,248095.0,2017-01-31 03:00:45.956887,False,2325,,2017-01-31,3
624795,93,07004054093,7,125,14136,054,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6601876000000,88.9570961000000,,2017-01-31 05:49:34.780083,2017-01-31 05:49:34.780083,20170131_111906_soil.jpeg,image/jpeg,264779.0,2017-01-31 05:49:34.476099,False,2325,,2017-01-31,2
614251,21,07004054021,7,125,14136,054,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6712498000000,88.9809844000000,,2017-01-27 02:31:34.156808,2017-01-27 02:31:34.156808,20170127_080055_soil.jpeg,image/jpeg,287391.0,2017-01-27 02:31:33.963563,False,2325,,2017-01-27,2
605957,69,07004065069,7,125,14146,065,1,1,1.0,5,"---
- '2'
- '3'
","---
- '2'
- '5'
","---
- '1'
",26.6591332000000,88.9625749000000,,2017-01-23 14:34:19.197590,2017-01-23 14:34:19.197590,20170123_200253_soil.jpeg,image/jpeg,187911.0,2017-01-23 14:34:19.050847,False,3164,,2017-01-23,6
1233553,3,11009056003,12,194,27386,056,1,1,3.0,2,"---
- '1'
- '4'
","---
- '7'
- '13'
","---
- '1'
- '33'
",,,,2017-05-24 08:04:43.400511,2017-05-24 08:04:43.400511,,,,,True,306,,2017-03-20,3
1233579,28,11009157028,12,194,27453,157,1,1,3.0,4,"---
- '5'
- '13'
","---
- '13'
- '36'
","---
- '1'
- '41'
",,,,2017-05-24 08:11:44.954072,2017-05-24 08:11:44.954072,,,,,True,306,,2017-03-06,1
24102,231,07004105231,7,125,14186,105,1,1,1.0,2,"---
- '2'
- '1'
","---
- '2'
- '1'
","---
- '1'
",26.5453000000000,89.0989000000000,,2016-01-09 08:48:42.000000,2016-01-09 08:48:42.000000,20160109_141755_soil.jpeg,image/jpeg,478784.0,2016-01-09 08:48:41.000000,False,2,,2016-01-09,7
1233595,28,11014056028,12,199,45542,056,1,1,3.0,4,"---
- '51'
","---
- '1'
","---
- '1'
",22.0946000000000,88.0246600000000,,2017-05-24 08:17:08.808039,2017-05-24 08:17:08.808039,,,,,True,1312,,2017-05-24,1
602896,146,07004069146,7,125,14150,069,1,1,1.0,5,"---
- '2'
- '7'
","---
- '2'
- '5'
","---
- '1'
",26.6861560000000,89.0351067000000,,2017-01-22 11:45:59.382224,2017-01-22 11:45:59.382224,20170122_171347_soil.jpeg,image/jpeg,143442.0,2017-01-22 11:45:59.169224,False,3164,,2017-01-22,11
23426,183,07004105183,7,125,14186,105,1,1,1.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
",26.5404000000000,89.1049000000000,,2016-01-08 06:04:57.000000,2016-01-08 06:04:57.000000,20160108_113210_soil.jpeg,image/jpeg,532524.0,2016-01-08 06:04:56.000000,False,2,,2016-01-08,6
1233588,35,11010191035,12,195,27521,191,2,1,2.0,5,"---
- '1'
","---
- '2'
","---
- '1'
",22.2673171000000,87.7683300000000,,2017-05-24 08:15:03.051565,2017-05-24 08:15:03.051565,,,,,True,309,,2017-04-18,6
1233707,112,07004104112,7,125,14185,104,1,1,2.0,2,"---
- '2'
","---
- '1'
","---
- '2'
",,,,2017-05-24 09:28:58.447597,2017-05-24 09:28:58.447597,,,,,True,3294,,2017-01-05,5
1233606,33,11009157033,12,194,27453,157,1,1,3.0,4,"---
- '1'
- '10'
","---
- '7'
- '13'
","---
- '1'
- '13'
",,,,2017-05-24 08:21:10.966818,2017-05-24 08:21:10.966818,,,,,True,306,,2017-03-08,1
579253,103,07004066103,7,125,14147,066,1,1,1.0,5,"---
- '4'
- '8'
","---
- '2'
- '5'
","---
- '1'
",26.5821463000000,89.0228134000000,,2017-01-13 17:08:34.627833,2017-01-13 17:08:34.627833,20170113_223700_soil.jpeg,image/jpeg,236546.0,2017-01-13 17:08:34.433825,False,3164,,2017-01-13,6
1233640,14,11009056014,12,194,27386,056,1,1,3.0,2,"---
- '1'
- '6'
","---
- '7'
- '13'
","---
- '1'
- '52'
",,,,2017-05-24 08:45:55.394825,2017-05-24 08:45:55.394825,,,,,True,306,,2017-03-20,4
1233732,1,11009158001,12,194,27454,158,1,1,3.0,4,"---
- '1'
- '13'
","---
- '21'
- '33'
","---
- '1'
- '22'
",,,,2017-05-24 09:52:30.930107,2017-05-24 09:52:30.930107,,,,,True,306,,2017-03-28,1
1233733,10,11024146010,12,209,28986,146,1,1,2.0,4,"---
- '1'
",,"---
- '1'
",,,,2017-05-24 09:52:49.220861,2017-05-24 09:52:49.220861,,,,,True,301,,2017-05-18,1
1233779,15,11009158015,12,194,27454,158,1,1,3.0,4,"---
- '4'
- '5'
","---
- '16'
- '21'
","---
- '1'
- '12'
",,,,2017-05-24 10:18:32.740805,2017-05-24 10:18:32.740805,,,,,True,306,,2017-03-28,2
1233665,26,11010187026,12,195,27517,187,1,1,3.0,4,"---
- '1'
",,"---
- '1'
",,,,2017-05-24 09:01:07.726054,2017-05-24 09:01:07.726054,,,,,True,309,,2017-05-11,4
1233734,7,11027021007,12,212,29409,021,1,2,,4,,,,,,,2017-05-24 09:53:21.438616,2017-05-24 09:53:21.438616,,,,,True,630,,2017-05-08,3
1233667,82,07004056082,7,125,14138,056,1,1,2.0,2,"---
- '2'
","---
- '1'
","---
- '2'
",,,,2017-05-24 09:02:54.494778,2017-05-24 09:02:54.494778,,,,,True,3294,,2017-01-05,3
1233673,60,11021105060,12,206,28506,105,1,1,2.0,5,,,,21.8298000000000,87.9364000000000,,2017-05-24 09:07:14.719906,2017-05-24 09:07:14.719906,20170516_095612.jpg,image/jpeg,2533504.0,2017-05-24 09:07:14.051931,True,4848,,2017-05-06,3
1233727,8,11024146008,12,209,28986,146,1,1,2.0,4,"---
- '1'
",,"---
- '1'
",,,,2017-05-24 09:47:34.595348,2017-05-24 09:47:34.595348,,,,,True,301,,2017-05-18,1
1233789,174,07004096174,7,125,14177,096,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",,,,2017-05-24 10:23:25.732915,2017-05-24 10:23:25.732915,,,,,True,3292,,2017-03-08,4
1233746,87,07004056087,7,125,14138,056,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",,,,2017-05-24 10:00:19.370252,2017-05-24 10:00:19.370252,,,,,True,3292,,2017-02-09,4
572194,67,07004052067,7,125,14134,052,1,1,1.0,2,"---
- '2'
- '3'
","---
- '2'
","---
- '1'
",26.6369228000000,88.9354645000000,,2017-01-11 12:57:51.377863,2017-01-11 12:57:51.377863,20170111_182705_soil.jpeg,image/jpeg,143087.0,2017-01-11 12:57:51.169968,False,2325,,2017-01-11,3
1233816,4,11021079004,12,206,28480,079,1,1,1.0,5,,,,21.4964000000000,87.8799000000000,,2017-05-24 10:37:31.828431,2017-05-24 10:37:31.828431,IMAG0404.jpg,image/jpeg,5117236.0,2017-05-24 10:37:30.201516,True,4848,,2017-05-03,5
17923,95,07004105095,7,125,14186,105,1,1,1.0,1,,,,0E-13,0E-13,,2015-12-31 08:36:39.000000,2015-12-31 08:36:39.000000,20151231_140537_soil.jpeg,image/jpeg,409699.0,2015-12-31 08:36:38.000000,False,2,,2015-12-31,13
16269,72,07004105072,7,125,14186,105,1,1,1.0,2,"---
- '1'
- '2'
","---
- '1'
","---
- '1'
- '2'
",26.5446000000000,89.1046000000000,,2015-12-30 10:54:36.000000,2015-12-30 10:54:36.000000,20151230_162345_soil.jpeg,image/jpeg,504463.0,2015-12-30 10:54:35.000000,False,2,,2015-12-30,9
605784,41,07004065041,7,125,14146,065,1,2,1.0,5,"---
- '2'
- '3'
","---
- '2'
- '5'
","---
- '1'
",26.6591332000000,88.9625749000000,,2017-01-23 13:00:41.974115,2017-01-23 13:00:41.974115,20170123_182951_soil.jpeg,image/jpeg,152177.0,2017-01-23 13:00:41.841849,False,3164,,2017-01-23,5
1233787,17,11009158017,12,194,27454,158,1,1,3.0,4,"---
- '5'
- '7'
","---
- '7'
- '21'
","---
- '1'
- '13'
",,,,2017-05-24 10:22:18.946683,2017-05-24 10:22:18.946683,,,,,True,306,,2017-03-28,2
611634,161,07004096161,7,125,14177,096,1,1,1.0,2,"---
- '2'
- '3'
","---
- '7'
- '19'
","---
- '1'
- '2'
",26.5944700000000,89.0530633333333,,2017-01-25 11:23:52.068395,2017-01-25 11:23:52.068395,20170125_165209_soil.jpeg,image/jpeg,368714.0,2017-01-25 11:23:51.886505,False,3166,,2017-01-25,3
1233825,23,11009158023,12,194,27454,158,1,1,3.0,4,"---
- '5'
- '7'
","---
- '7'
- '36'
","---
- '1'
- '32'
",,,,2017-05-24 10:41:29.586002,2017-05-24 10:41:29.586002,,,,,True,306,,2017-03-28,2
1233833,25,11009158025,12,194,27454,158,1,1,3.0,4,"---
- '4'
- '7'
","---
- '7'
- '15'
","---
- '1'
- '41'
",,,,2017-05-24 10:44:30.903920,2017-05-24 10:44:30.903920,,,,,True,306,,2017-03-28,2
1233841,12,05007059012,5,94,10934,059,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-24 10:48:29.584265,2017-05-24 10:48:29.584265,,,,,True,147,,2016-05-04,1
1233853,30,11009158030,12,194,27454,158,1,1,3.0,4,"---
- '4'
- '6'
","---
- '21'
- '33'
","---
- '1'
- '12'
",,,,2017-05-24 10:52:20.957050,2017-05-24 10:52:20.957050,,,,,True,306,,2017-03-28,2
1233597,46,11021105046,12,206,28506,105,1,1,1.0,5,,,"---
- '50'
",21.8298000000000,87.9364000000000,,2017-05-24 08:17:31.544774,2017-05-24 08:17:31.544774,20170516_095007.jpg,image/jpeg,2667030.0,2017-05-24 08:17:30.837005,True,4848,,2017-05-06,2
1233605,47,11021105047,12,206,28506,105,1,1,2.0,5,,,,21.8298000000000,87.9364000000000,,2017-05-24 08:20:59.960272,2017-05-24 08:20:59.960272,20170516_095018.jpg,image/jpeg,2759590.0,2017-05-24 08:20:59.289141,True,4848,,2017-05-06,3
1233862,42,11009056042,12,194,27386,056,1,1,3.0,2,,"---
- '7'
- '13'
","---
- '19'
- '36'
",,,,2017-05-24 10:55:46.231367,2017-05-24 10:55:46.231367,,,,,True,306,,2017-03-20,4
1233662,1,11021081001,12,206,28482,081,1,1,2.0,5,,,,21.8100000000000,,,2017-05-24 09:00:28.946755,2017-05-24 09:00:28.946755,,,,,True,4848,,2017-05-14,5
1233676,16,11009056016,12,194,27386,056,1,1,3.0,2,"---
- '1'
- '10'
","---
- '7'
- '13'
","---
- '1'
- '33'
",,,,2017-05-24 09:08:12.982803,2017-05-24 09:08:12.982803,,,,,True,306,,2017-03-20,4
611688,164,07004096164,7,125,14177,096,1,1,1.0,2,"---
- '2'
- '3'
","---
- '7'
- '19'
","---
- '1'
- '2'
",26.5942066666667,89.0529133333334,,2017-01-25 11:40:17.014381,2017-01-25 11:40:17.014381,20170125_170831_soil.jpeg,image/jpeg,415398.0,2017-01-25 11:40:16.734754,False,3166,,2017-01-25,5
1233735,24,11009056024,12,194,27386,056,1,1,3.0,2,"---
- '1'
- '4'
","---
- '13'
- '21'
","---
- '1'
- '50'
",,,,2017-05-24 09:53:39.789424,2017-05-24 09:53:39.789424,,,,,True,306,,2017-03-20,4
1233558,33,11010191033,12,195,27521,191,2,1,2.0,5,"---
- '1'
","---
- '2'
","---
- '1'
",22.2673171000000,87.7425547000000,,2017-05-24 08:06:06.781879,2017-05-24 08:06:06.781879,,,,,True,309,,2017-04-18,7
607915,146,07004096146,7,125,14177,096,1,1,1.0,1,"---
- '2'
- '3'
","---
- '7'
- '21'
","---
- '1'
- '2'
",26.6150450000000,89.0528766666667,,2017-01-24 08:23:27.563815,2017-01-24 08:23:27.563815,20170124_135014_soil.jpeg,image/jpeg,498797.0,2017-01-24 08:23:27.167209,False,3166,,2017-01-24,4
1233590,31,11009157031,12,194,27453,157,1,1,3.0,4,"---
- '1'
- '10'
","---
- '7'
- '13'
","---
- '1'
- '32'
",,,,2017-05-24 08:16:03.681368,2017-05-24 08:16:03.681368,,,,,True,306,,2017-03-06,1
1233689,67,10019769067,11,182,24247,769,1,1,2.0,2,"---
- '2'
","---
- '4'
","---
- '1'
",22.5200000000000,87.2600000000000,,2017-05-24 09:14:06.634127,2017-05-24 09:14:06.634127,,,,,True,290,,2017-03-29,5
1233755,27,11009056027,12,194,27386,056,1,1,3.0,2,,"---
- '38'
- '44'
","---
- '19'
- '50'
",,,,2017-05-24 10:05:58.204865,2017-05-24 10:05:58.204865,,,,,True,306,,2017-03-20,4
1233607,9,11009056009,12,194,27386,056,1,1,3.0,2,"---
- '1'
- '6'
","---
- '7'
- '21'
","---
- '1'
- '36'
",,,,2017-05-24 08:21:24.647711,2017-05-24 08:21:24.647711,,,,,True,306,,2017-03-20,4
24113,236,07004105236,7,125,14186,105,1,1,1.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
",26.5453000000000,89.0989000000000,,2016-01-09 09:01:23.000000,2016-01-09 09:01:23.000000,20160109_143038_soil.jpeg,image/jpeg,481804.0,2016-01-09 09:01:22.000000,False,2,,2016-01-09,5
1233613,34,11009157034,12,194,27453,157,1,1,3.0,4,"---
- '1'
- '16'
","---
- '13'
- '33'
","---
- '1'
- '13'
",,,,2017-05-24 08:23:35.582632,2017-05-24 08:23:35.582632,,,,,True,306,,2017-03-08,1
1233624,38,11009157038,12,194,27453,157,1,1,3.0,4,"---
- '2'
- '10'
","---
- '7'
- '15'
","---
- '1'
- '21'
",,,,2017-05-24 08:29:09.554769,2017-05-24 08:29:09.554769,,,,,True,306,,2017-03-08,1
1233574,16,11021082016,12,206,28483,082,1,1,2.0,5,,,,21.8300000000000,87.7900000000000,,2017-05-24 08:10:01.046044,2017-05-24 08:10:01.046044,IMAG0369.jpg,image/jpeg,5007184.0,2017-05-24 08:09:59.130985,True,4848,,2017-05-12,2
1233604,25,11021082025,12,206,28483,082,1,1,4.0,5,,,,21.8300000000000,87.7900000000000,,2017-05-24 08:20:41.493474,2017-05-24 08:20:41.493474,IMAG0378.jpg,image/jpeg,5278622.0,2017-05-24 08:20:39.872862,True,4848,,2017-05-12,4
1233632,61,10019769061,11,182,24247,769,1,1,2.0,2,"---
- '2'
","---
- '4'
","---
- '1'
",22.5000000000000,87.2500000000000,,2017-05-24 08:37:10.916625,2017-05-24 08:37:10.916625,,,,,True,290,,2017-03-30,3
1233596,22,11021082022,12,206,28483,082,1,1,4.0,5,,,,21.8300000000000,87.7900000000000,,2017-05-24 08:17:22.424583,2017-05-24 08:17:22.424583,IMAG0375.jpg,image/jpeg,4962413.0,2017-05-24 08:17:20.906066,True,4848,,2017-05-12,4
579249,102,07004066102,7,125,14147,066,1,2,1.0,5,"---
- '4'
- '42'
","---
- '2'
- '5'
","---
- '1'
",26.5821463000000,89.0228134000000,,2017-01-13 17:05:24.809043,2017-01-13 17:05:24.809043,20170113_223203_soil.jpeg,image/jpeg,238164.0,2017-01-13 17:05:24.613923,False,3164,,2017-01-13,6
475794,130,07004093130,7,125,14174,093,1,2,1.0,2,"---
- '1'
- '2'
","---
- '2'
","---
- '1'
- '3'
",26.5975385857746,89.0000537876040,,2016-12-01 07:59:03.654068,2016-12-01 07:59:03.654068,20161201_132705_soil.jpeg,image/jpeg,246391.0,2016-12-01 07:59:03.424967,False,3155,,2016-12-01,4
1233790,7,05007059007,5,94,10934,059,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-24 10:24:29.395701,2017-05-24 10:24:29.395701,,,,,True,147,,2016-05-04,1
1233749,6,11009158006,12,194,27454,158,1,1,3.0,3,"---
- '1'
- '7'
","---
- '7'
- '21'
","---
- '1'
- '21'
",,,,2017-05-24 10:02:12.161664,2017-05-24 10:02:12.161664,,,,,True,306,,2017-03-28,1
1233713,54,11009157054,12,194,27453,157,1,1,3.0,3,"---
- '1'
- '15'
","---
- '36'
- '8'
","---
- '1'
- '13'
",,,,2017-05-24 09:32:10.330376,2017-05-24 09:32:10.330376,,,,,True,306,,2017-03-08,2
628164,138,07004073138,7,125,14154,073,1,1,1.0,5,"---
- '2'
- '3'
","---
- '2'
- '5'
","---
- '1'
",26.6594632000000,88.9586317000000,,2017-02-01 14:44:11.095791,2017-02-01 14:44:11.095791,20170201_201247_soil.jpeg,image/jpeg,139552.0,2017-02-01 14:44:10.898416,False,3164,,2017-02-01,4
1233757,9,11009158009,12,194,27454,158,1,1,3.0,4,"---
- '4'
- '10'
","---
- '13'
- '15'
","---
- '1'
- '41'
",,,,2017-05-24 10:07:51.950751,2017-05-24 10:07:51.950751,,,,,True,306,,2017-03-28,1
1233750,13,11024146013,12,209,28986,146,1,1,2.0,4,"---
- '1'
",,"---
- '1'
",,,,2017-05-24 10:02:21.727404,2017-05-24 10:02:21.727404,,,,,True,301,,2017-05-18,1
1233752,14,11024146014,12,209,28986,146,1,1,2.0,4,"---
- '1'
",,"---
- '1'
",,,,2017-05-24 10:04:24.289868,2017-05-24 10:04:24.289868,,,,,True,301,,2017-05-18,1
611506,153,07004096153,7,125,14177,096,1,1,1.0,2,"---
- '2'
- '3'
","---
- '7'
- '19'
","---
- '1'
- '2'
",26.5945050000000,89.0530200000000,,2017-01-25 10:54:40.211282,2017-01-25 10:54:40.211282,20170125_162232_soil.jpeg,image/jpeg,410008.0,2017-01-25 10:54:39.936756,False,3166,,2017-01-25,3
605883,61,07004065061,7,125,14146,065,1,1,1.0,5,"---
- '2'
- '3'
","---
- '2'
- '5'
","---
- '1'
",26.6465697000000,88.9741295000000,,2017-01-23 13:59:52.307732,2017-01-23 13:59:52.307732,20170123_192842_soil.jpeg,image/jpeg,196615.0,2017-01-23 13:59:52.080740,False,3164,,2017-01-23,6
1233777,36,11014056036,12,199,45542,056,1,1,3.0,4,"---
- '51'
","---
- '1'
","---
- '1'
",22.0958800000000,88.0110600000000,,2017-05-24 10:18:19.096301,2017-05-24 10:18:19.096301,,,,,True,1312,,2017-05-24,5
611701,166,07004096166,7,125,14177,096,1,1,1.0,2,"---
- '2'
- '3'
","---
- '7'
- '19'
","---
- '1'
- '2'
",26.5943716666667,89.0528016666667,,2017-01-25 11:46:16.166203,2017-01-25 11:46:16.166203,20170125_171449_soil.jpeg,image/jpeg,232068.0,2017-01-25 11:46:15.926748,False,3166,,2017-01-25,3
607875,144,07004096144,7,125,14177,096,1,2,1.0,2,"---
- '2'
- '3'
","---
- '7'
- '19'
","---
- '1'
- '2'
",26.6150316666667,89.0527950000000,,2017-01-24 08:16:48.086640,2017-01-24 08:16:48.086640,20170124_134120_soil.jpeg,image/jpeg,366476.0,2017-01-24 08:16:47.799826,False,3166,,2017-01-24,4
1233621,50,11021105050,12,206,28506,105,1,1,1.0,5,,,,21.8298000000000,87.9364000000000,,2017-05-24 08:26:53.337857,2017-05-24 08:26:53.337857,20170516_095145.jpg,image/jpeg,2500030.0,2017-05-24 08:26:52.491814,True,4848,,2017-05-06,2
20127,131,07004105131,7,125,14186,105,1,1,1.0,2,"---
- '2'
- '1'
- '4'
","---
- '3'
","---
- '2'
",26.5454000000000,89.0990000000000,,2016-01-03 05:36:04.000000,2016-01-03 05:36:04.000000,20160103_105603_soil.jpeg,image/jpeg,473017.0,2016-01-03 05:36:03.000000,False,2,,2016-01-03,8
