id,crop_reference_id,season,sulphur,zinc,boron,iron,manganese,copper,org_manure,biofertilizer,created_at,updated_at,sulphur_bn,zinc_bn,boron_bn,iron_bn,manganese_bn,copper_bn,org_manure_bn,biofertilizer_bn
29,92,,Elemental Sulphur @ 4 kg/acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 10:35:54.967538,2016-03-18 10:35:54.967538,মৌলিক সালফার 4 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
30,121,,Elemental Sulphur @ 4 kg/acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 10:36:06.695157,2016-03-18 10:36:06.695157,মৌলিক সালফার 4 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
31,199,,Elemental Sulphur @ 4 kg/acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 10:36:17.764999,2016-03-18 10:36:17.764999,মৌলিক সালফার 4 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
32,103,,Elemental Sulphur @ 4 kg/acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 10:38:00.248511,2016-03-18 10:38:00.248511,মৌলিক সালফার 4 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
33,122,,Elemental Sulphur @ 4 kg/acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 10:38:10.291493,2016-03-18 10:38:10.291493,মৌলিক সালফার 4 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
34,209,,Elemental Sulphur @ 4 kg/acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 10:38:19.679862,2016-03-18 10:38:19.679862,মৌলিক সালফার 4 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
35,123,,Elemental Sulphur @ 4 kg/acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 10:40:25.725658,2016-03-18 10:40:25.725658,মৌলিক সালফার 4 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
36,189,,Elemental Sulphur @ 4 kg/acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 10:40:36.147363,2016-03-18 10:40:36.147363,মৌলিক সালফার 4 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
37,124,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 10:56:37.971115,2016-03-18 10:56:37.971115,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
38,176,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 10:56:54.117775,2016-03-18 10:56:54.117775,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
39,125,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Folier spray 0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 11:00:53.349798,2016-03-18 11:00:53.349798,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট স্প্রে করতে হবে (ফোলিয়ার) ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর ,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
